purity	dp	power	k	ploidy	error_rate
0.8	91	1.0	5	2.0	0.003
0.8	92	1.0	5	2.0	0.003
0.8	93	1.0	5	2.0	0.003
0.8	94	1.0	5	2.0	0.003
0.8	95	1.0	5	2.0	0.003
0.8	96	1.0	5	2.0	0.003
0.8	97	1.0	5	2.0	0.003
0.8	98	1.0	5	2.0	0.003
0.8	99	1.0	5	2.0	0.003
0.9	1	0.0	2	2.0	0.003
0.9	2	0.0	3	2.0	0.003
0.9	3	0.1063	3	2.0	0.003
0.9	4	0.25809	3	2.0	0.003
0.9	5	0.42042	3	2.0	0.003
0.9	6	0.56823	3	2.0	0.003
0.9	7	0.69006	3	2.0	0.003
0.9	8	0.78397	3	2.0	0.003
0.9	9	0.85296	3	2.0	0.003
0.9	10	0.90186	3	2.0	0.003
0.9	11	0.93555	3	2.0	0.003
0.9	12	0.95826	3	2.0	0.003
0.9	13	0.97328	3	2.0	0.003
0.9	14	0.98307	3	2.0	0.003
0.9	15	0.98936	3	2.0	0.003
0.9	16	1.02341	4	2.0	0.003
0.9	17	1.01208	4	2.0	0.003
0.9	18	1.006	4	2.0	0.003
0.9	19	1.00282	4	2.0	0.003
0.9	20	1.00122	4	2.0	0.003
0.9	21	1.00045	4	2.0	0.003
0.9	22	1.0001	4	2.0	0.003
0.9	23	0.99996	4	2.0	0.003
0.9	24	0.99992	4	2.0	0.003
0.9	25	0.99992	4	2.0	0.003
0.9	26	0.99993	4	2.0	0.003
0.9	27	0.99995	4	2.0	0.003
0.9	28	0.99996	4	2.0	0.003
0.9	29	0.99997	4	2.0	0.003
0.9	30	0.99998	4	2.0	0.003
0.9	31	0.99999	4	2.0	0.003
0.9	32	0.99999	4	2.0	0.003
0.9	33	1.0	4	2.0	0.003
0.9	34	1.0	4	2.0	0.003
0.9	35	1.0	4	2.0	0.003
0.9	36	1.0	4	2.0	0.003
0.9	37	1.0	4	2.0	0.003
0.9	38	1.0	4	2.0	0.003
0.9	39	1.0	4	2.0	0.003
0.9	40	1.0	4	2.0	0.003
0.9	41	1.0	4	2.0	0.003
0.9	42	1.0	4	2.0	0.003
0.9	43	1.0	4	2.0	0.003
0.9	44	1.0	4	2.0	0.003
0.9	45	1.0	4	2.0	0.003
0.9	46	1.0	4	2.0	0.003
0.9	47	1.0	4	2.0	0.003
0.9	48	1.0	4	2.0	0.003
0.9	49	1.0	4	2.0	0.003
0.9	50	1.0	4	2.0	0.003
0.9	51	1.0	4	2.0	0.003
0.9	52	1.0	4	2.0	0.003
0.9	53	1.0	4	2.0	0.003
0.9	54	1.0	4	2.0	0.003
0.9	55	1.0	4	2.0	0.003
0.9	56	1.0	4	2.0	0.003
0.9	57	1.0	4	2.0	0.003
0.9	58	1.0	4	2.0	0.003
0.9	59	1.0	4	2.0	0.003
0.9	60	1.0	4	2.0	0.003
0.9	61	1.0	4	2.0	0.003
0.9	62	1.0	5	2.0	0.003
0.9	63	1.0	5	2.0	0.003
0.9	64	1.0	5	2.0	0.003
0.9	65	1.0	5	2.0	0.003
0.9	66	1.0	5	2.0	0.003
0.9	67	1.0	5	2.0	0.003
0.9	68	1.0	5	2.0	0.003
0.9	69	1.0	5	2.0	0.003
0.9	70	1.0	5	2.0	0.003
0.9	71	1.0	5	2.0	0.003
0.9	72	1.0	5	2.0	0.003
0.9	73	1.0	5	2.0	0.003
0.9	74	1.0	5	2.0	0.003
0.9	75	1.0	5	2.0	0.003
0.9	76	1.0	5	2.0	0.003
0.9	77	1.0	5	2.0	0.003
0.9	78	1.0	5	2.0	0.003
0.9	79	1.0	5	2.0	0.003
0.9	80	1.0	5	2.0	0.003
0.9	81	1.0	5	2.0	0.003
0.9	82	1.0	5	2.0	0.003
0.9	83	1.0	5	2.0	0.003
0.9	84	1.0	5	2.0	0.003
0.9	85	1.0	5	2.0	0.003
0.9	86	1.0	5	2.0	0.003
0.9	87	1.0	5	2.0	0.003
0.9	88	1.0	5	2.0	0.003
0.9	89	1.0	5	2.0	0.003
0.9	90	1.0	5	2.0	0.003
0.9	91	1.0	5	2.0	0.003
0.9	92	1.0	5	2.0	0.003
0.9	93	1.0	5	2.0	0.003
0.9	94	1.0	5	2.0	0.003
0.9	95	1.0	5	2.0	0.003
0.9	96	1.0	5	2.0	0.003
0.9	97	1.0	5	2.0	0.003
0.9	98	1.0	5	2.0	0.003
0.9	99	1.0	5	2.0	0.003
1.0	1	0.0	2	2.0	0.003
1.0	2	0.0	3	2.0	0.003
1.0	3	0.14581	3	2.0	0.003
1.0	4	0.33321	3	2.0	0.003
1.0	5	0.51536	3	2.0	0.003
1.0	6	0.66629	3	2.0	0.003
1.0	7	0.77952	3	2.0	0.003
1.0	8	0.85896	3	2.0	0.003
1.0	9	0.91207	3	2.0	0.003
1.0	10	0.94631	3	2.0	0.003
1.0	11	0.96778	3	2.0	0.003
1.0	12	0.98094	3	2.0	0.003
1.0	13	0.98887	3	2.0	0.003
1.0	14	0.99356	3	2.0	0.003
1.0	15	0.99631	3	2.0	0.003
1.0	16	1.01439	4	2.0	0.003
1.0	17	1.00711	4	2.0	0.003
1.0	18	1.00345	4	2.0	0.003
1.0	19	1.00163	4	2.0	0.003
1.0	20	1.00075	4	2.0	0.003
1.0	21	1.00033	4	2.0	0.003
1.0	22	1.00014	4	2.0	0.003
1.0	23	1.00005	4	2.0	0.003
1.0	24	1.00002	4	2.0	0.003
1.0	25	1.0	4	2.0	0.003
1.0	26	1.0	4	2.0	0.003
1.0	27	1.0	4	2.0	0.003
1.0	28	1.0	4	2.0	0.003
1.0	29	1.0	4	2.0	0.003
1.0	30	1.0	4	2.0	0.003
1.0	31	1.0	4	2.0	0.003
1.0	32	1.0	4	2.0	0.003
1.0	33	1.0	4	2.0	0.003
1.0	34	1.0	4	2.0	0.003
1.0	35	1.0	4	2.0	0.003
1.0	36	1.0	4	2.0	0.003
1.0	37	1.0	4	2.0	0.003
1.0	38	1.0	4	2.0	0.003
1.0	39	1.0	4	2.0	0.003
1.0	40	1.0	4	2.0	0.003
1.0	41	1.0	4	2.0	0.003
1.0	42	1.0	4	2.0	0.003
1.0	43	1.0	4	2.0	0.003
1.0	44	1.0	4	2.0	0.003
1.0	45	1.0	4	2.0	0.003
1.0	46	1.0	4	2.0	0.003
1.0	47	1.0	4	2.0	0.003
1.0	48	1.0	4	2.0	0.003
1.0	49	1.0	4	2.0	0.003
1.0	50	1.0	4	2.0	0.003
1.0	51	1.0	4	2.0	0.003
1.0	52	1.0	4	2.0	0.003
1.0	53	1.0	4	2.0	0.003
1.0	54	1.0	4	2.0	0.003
1.0	55	1.0	4	2.0	0.003
1.0	56	1.0	4	2.0	0.003
1.0	57	1.0	4	2.0	0.003
1.0	58	1.0	4	2.0	0.003
1.0	59	1.0	4	2.0	0.003
1.0	60	1.0	4	2.0	0.003
1.0	61	1.0	4	2.0	0.003
1.0	62	1.0	5	2.0	0.003
1.0	63	1.0	5	2.0	0.003
1.0	64	1.0	5	2.0	0.003
1.0	65	1.0	5	2.0	0.003
1.0	66	1.0	5	2.0	0.003
1.0	67	1.0	5	2.0	0.003
1.0	68	1.0	5	2.0	0.003
1.0	69	1.0	5	2.0	0.003
1.0	70	1.0	5	2.0	0.003
1.0	71	1.0	5	2.0	0.003
1.0	72	1.0	5	2.0	0.003
1.0	73	1.0	5	2.0	0.003
1.0	74	1.0	5	2.0	0.003
1.0	75	1.0	5	2.0	0.003
1.0	76	1.0	5	2.0	0.003
1.0	77	1.0	5	2.0	0.003
1.0	78	1.0	5	2.0	0.003
1.0	79	1.0	5	2.0	0.003
1.0	80	1.0	5	2.0	0.003
1.0	81	1.0	5	2.0	0.003
1.0	82	1.0	5	2.0	0.003
1.0	83	1.0	5	2.0	0.003
1.0	84	1.0	5	2.0	0.003
1.0	85	1.0	5	2.0	0.003
1.0	86	1.0	5	2.0	0.003
1.0	87	1.0	5	2.0	0.003
1.0	88	1.0	5	2.0	0.003
1.0	89	1.0	5	2.0	0.003
1.0	90	1.0	5	2.0	0.003
1.0	91	1.0	5	2.0	0.003
1.0	92	1.0	5	2.0	0.003
1.0	93	1.0	5	2.0	0.003
1.0	94	1.0	5	2.0	0.003
1.0	95	1.0	5	2.0	0.003
1.0	96	1.0	5	2.0	0.003
1.0	97	1.0	5	2.0	0.003
1.0	98	1.0	5	2.0	0.003
1.0	99	1.0	5	2.0	0.003
0.1	1	0.0	2	3.0	0.003
0.1	2	0.0	3	3.0	0.003
0.1	3	0.00013	3	3.0	0.003
0.1	4	0.00045	3	3.0	0.003
0.1	5	0.00105	3	3.0	0.003
0.1	6	0.002	3	3.0	0.003
0.1	7	0.00334	3	3.0	0.003
0.1	8	0.00512	3	3.0	0.003
0.1	9	0.00738	3	3.0	0.003
0.1	10	0.01014	3	3.0	0.003
0.1	11	0.01343	3	3.0	0.003
0.1	12	0.01725	3	3.0	0.003
0.1	13	0.02161	3	3.0	0.003
0.1	14	0.02652	3	3.0	0.003
0.1	15	0.03197	3	3.0	0.003
0.1	16	0.01059	4	3.0	0.003
0.1	17	0.01224	4	3.0	0.003
0.1	18	0.0141	4	3.0	0.003
0.1	19	0.0162	4	3.0	0.003
0.1	20	0.01853	4	3.0	0.003
0.1	21	0.02113	4	3.0	0.003
0.1	22	0.02399	4	3.0	0.003
0.1	23	0.02712	4	3.0	0.003
0.1	24	0.03054	4	3.0	0.003
0.1	25	0.03425	4	3.0	0.003
0.1	26	0.03825	4	3.0	0.003
0.1	27	0.04255	4	3.0	0.003
0.1	28	0.04715	4	3.0	0.003
0.1	29	0.05205	4	3.0	0.003
0.1	30	0.05725	4	3.0	0.003
0.1	31	0.06275	4	3.0	0.003
0.1	32	0.06855	4	3.0	0.003
0.1	33	0.07463	4	3.0	0.003
0.1	34	0.08101	4	3.0	0.003
0.1	35	0.08767	4	3.0	0.003
0.1	36	0.0946	4	3.0	0.003
0.1	37	0.1018	4	3.0	0.003
0.1	38	0.10927	4	3.0	0.003
0.1	39	0.11699	4	3.0	0.003
0.1	40	0.12495	4	3.0	0.003
0.1	41	0.13315	4	3.0	0.003
0.1	42	0.14158	4	3.0	0.003
0.1	43	0.15023	4	3.0	0.003
0.1	44	0.15908	4	3.0	0.003
0.1	45	0.16813	4	3.0	0.003
0.1	46	0.17736	4	3.0	0.003
0.1	47	0.18677	4	3.0	0.003
0.1	48	0.19634	4	3.0	0.003
0.1	49	0.20607	4	3.0	0.003
0.1	50	0.21594	4	3.0	0.003
0.1	51	0.22594	4	3.0	0.003
0.1	52	0.23607	4	3.0	0.003
0.1	53	0.2463	4	3.0	0.003
0.1	54	0.25663	4	3.0	0.003
0.1	55	0.26706	4	3.0	0.003
0.1	56	0.27756	4	3.0	0.003
0.1	57	0.28812	4	3.0	0.003
0.1	58	0.29875	4	3.0	0.003
0.1	59	0.30942	4	3.0	0.003
0.1	60	0.32014	4	3.0	0.003
0.1	61	0.33088	4	3.0	0.003
0.1	62	0.26461	5	3.0	0.003
0.1	63	0.26979	5	3.0	0.003
0.1	64	0.27517	5	3.0	0.003
0.1	65	0.28074	5	3.0	0.003
0.1	66	0.28649	5	3.0	0.003
0.1	67	0.29242	5	3.0	0.003
0.1	68	0.29852	5	3.0	0.003
0.1	69	0.30478	5	3.0	0.003
0.1	70	0.3112	5	3.0	0.003
0.1	71	0.31777	5	3.0	0.003
0.1	72	0.32448	5	3.0	0.003
0.1	73	0.33132	5	3.0	0.003
0.1	74	0.3383	5	3.0	0.003
0.1	75	0.34539	5	3.0	0.003
0.1	76	0.3526	5	3.0	0.003
0.1	77	0.35992	5	3.0	0.003
0.1	78	0.36733	5	3.0	0.003
0.1	79	0.37483	5	3.0	0.003
0.1	80	0.38242	5	3.0	0.003
0.1	81	0.39009	5	3.0	0.003
0.1	82	0.39783	5	3.0	0.003
0.1	83	0.40563	5	3.0	0.003
0.1	84	0.41348	5	3.0	0.003
0.1	85	0.42139	5	3.0	0.003
0.1	86	0.42934	5	3.0	0.003
0.1	87	0.43732	5	3.0	0.003
0.1	88	0.44534	5	3.0	0.003
0.1	89	0.45338	5	3.0	0.003
0.1	90	0.46144	5	3.0	0.003
0.1	91	0.46951	5	3.0	0.003
0.1	92	0.47759	5	3.0	0.003
0.1	93	0.48566	5	3.0	0.003
0.1	94	0.49374	5	3.0	0.003
0.1	95	0.5018	5	3.0	0.003
0.1	96	0.50985	5	3.0	0.003
0.1	97	0.51788	5	3.0	0.003
0.1	98	0.52589	5	3.0	0.003
0.1	99	0.53387	5	3.0	0.003
0.2	1	0.0	2	3.0	0.003
0.2	2	0.0	3	3.0	0.003
0.2	3	0.00088	3	3.0	0.003
0.2	4	0.00303	3	3.0	0.003
0.2	5	0.00683	3	3.0	0.003
0.2	6	0.01253	3	3.0	0.003
0.2	7	0.02027	3	3.0	0.003
0.2	8	0.03008	3	3.0	0.003
0.2	9	0.04195	3	3.0	0.003
0.2	10	0.05581	3	3.0	0.003
0.2	11	0.07155	3	3.0	0.003
0.2	12	0.08902	3	3.0	0.003
0.2	13	0.10807	3	3.0	0.003
0.2	14	0.12852	3	3.0	0.003
0.2	15	0.15021	3	3.0	0.003
0.2	16	0.08684	4	3.0	0.003
0.2	17	0.09716	4	3.0	0.003
0.2	18	0.10847	4	3.0	0.003
0.2	19	0.12076	4	3.0	0.003
0.2	20	0.13401	4	3.0	0.003
0.2	21	0.14819	4	3.0	0.003
0.2	22	0.16324	4	3.0	0.003
0.2	23	0.17912	4	3.0	0.003
0.2	24	0.19576	4	3.0	0.003
0.2	25	0.2131	4	3.0	0.003
0.2	26	0.23105	4	3.0	0.003
0.2	27	0.24956	4	3.0	0.003
0.2	28	0.26853	4	3.0	0.003
0.2	29	0.28791	4	3.0	0.003
0.2	30	0.30761	4	3.0	0.003
0.2	31	0.32755	4	3.0	0.003
0.2	32	0.34767	4	3.0	0.003
0.2	33	0.36791	4	3.0	0.003
0.2	34	0.38818	4	3.0	0.003
0.2	35	0.40844	4	3.0	0.003
0.2	36	0.42863	4	3.0	0.003
0.2	37	0.44869	4	3.0	0.003
0.2	38	0.46856	4	3.0	0.003
0.2	39	0.48822	4	3.0	0.003
0.2	40	0.50761	4	3.0	0.003
0.2	41	0.52669	4	3.0	0.003
0.2	42	0.54544	4	3.0	0.003
0.2	43	0.56383	4	3.0	0.003
0.2	44	0.58182	4	3.0	0.003
0.2	45	0.59939	4	3.0	0.003
0.2	46	0.61654	4	3.0	0.003
0.2	47	0.63323	4	3.0	0.003
0.2	48	0.64946	4	3.0	0.003
0.2	49	0.66521	4	3.0	0.003
0.2	50	0.68049	4	3.0	0.003
0.2	51	0.69528	4	3.0	0.003
0.2	52	0.70958	4	3.0	0.003
0.2	53	0.72339	4	3.0	0.003
0.2	54	0.73672	4	3.0	0.003
0.2	55	0.74956	4	3.0	0.003
0.2	56	0.76191	4	3.0	0.003
0.2	57	0.77379	4	3.0	0.003
0.2	58	0.78521	4	3.0	0.003
0.2	59	0.79616	4	3.0	0.003
0.2	60	0.80666	4	3.0	0.003
0.2	61	0.81671	4	3.0	0.003
0.2	62	0.83984	5	3.0	0.003
0.2	63	0.84119	5	3.0	0.003
0.2	64	0.84303	5	3.0	0.003
0.2	65	0.84529	5	3.0	0.003
0.2	66	0.84792	5	3.0	0.003
0.2	67	0.85085	5	3.0	0.003
0.2	68	0.85406	5	3.0	0.003
0.2	69	0.85749	5	3.0	0.003
0.2	70	0.86111	5	3.0	0.003
0.2	71	0.86487	5	3.0	0.003
0.2	72	0.86875	5	3.0	0.003
0.2	73	0.87272	5	3.0	0.003
0.2	74	0.87676	5	3.0	0.003
0.2	75	0.88083	5	3.0	0.003
0.2	76	0.88491	5	3.0	0.003
0.2	77	0.889	5	3.0	0.003
0.2	78	0.89307	5	3.0	0.003
0.2	79	0.8971	5	3.0	0.003
0.2	80	0.90108	5	3.0	0.003
0.2	81	0.90501	5	3.0	0.003
0.2	82	0.90887	5	3.0	0.003
0.2	83	0.91266	5	3.0	0.003
0.2	84	0.91636	5	3.0	0.003
0.2	85	0.91997	5	3.0	0.003
0.2	86	0.92349	5	3.0	0.003
0.2	87	0.92692	5	3.0	0.003
0.2	88	0.93024	5	3.0	0.003
0.2	89	0.93346	5	3.0	0.003
0.2	90	0.93657	5	3.0	0.003
0.2	91	0.93958	5	3.0	0.003
0.2	92	0.94249	5	3.0	0.003
0.2	93	0.94528	5	3.0	0.003
0.2	94	0.94798	5	3.0	0.003
0.2	95	0.95057	5	3.0	0.003
0.2	96	0.95306	5	3.0	0.003
0.2	97	0.95545	5	3.0	0.003
0.2	98	0.95773	5	3.0	0.003
0.2	99	0.95993	5	3.0	0.003
0.3	1	0.0	2	3.0	0.003
0.3	2	0.0	3	3.0	0.003
0.3	3	0.00259	3	3.0	0.003
0.3	4	0.00865	3	3.0	0.003
0.3	5	0.0189	3	3.0	0.003
0.3	6	0.0336	3	3.0	0.003
0.3	7	0.05269	3	3.0	0.003
0.3	8	0.07585	3	3.0	0.003
0.3	9	0.10267	3	3.0	0.003
0.3	10	0.13262	3	3.0	0.003
0.3	11	0.16515	3	3.0	0.003
0.3	12	0.1997	3	3.0	0.003
0.3	13	0.23575	3	3.0	0.003
0.3	14	0.27278	3	3.0	0.003
0.3	15	0.31034	3	3.0	0.003
0.3	16	0.23489	4	3.0	0.003
0.3	17	0.25559	4	3.0	0.003
0.3	18	0.2777	4	3.0	0.003
0.3	19	0.30108	4	3.0	0.003
0.3	20	0.32553	4	3.0	0.003
0.3	21	0.35087	4	3.0	0.003
0.3	22	0.37688	4	3.0	0.003
0.3	23	0.40337	4	3.0	0.003
0.3	24	0.43014	4	3.0	0.003
0.3	25	0.45701	4	3.0	0.003
0.3	26	0.48379	4	3.0	0.003
0.3	27	0.51034	4	3.0	0.003
0.3	28	0.53652	4	3.0	0.003
0.3	29	0.56219	4	3.0	0.003
0.3	30	0.58725	4	3.0	0.003
0.3	31	0.61161	4	3.0	0.003
0.3	32	0.6352	4	3.0	0.003
0.3	33	0.65795	4	3.0	0.003
0.3	34	0.67982	4	3.0	0.003
0.3	35	0.70077	4	3.0	0.003
0.3	36	0.72079	4	3.0	0.003
0.3	37	0.73985	4	3.0	0.003
0.3	38	0.75795	4	3.0	0.003
0.3	39	0.77511	4	3.0	0.003
0.3	40	0.79132	4	3.0	0.003
0.3	41	0.80662	4	3.0	0.003
0.3	42	0.82101	4	3.0	0.003
0.3	43	0.83452	4	3.0	0.003
0.3	44	0.84719	4	3.0	0.003
0.3	45	0.85904	4	3.0	0.003
0.3	46	0.87011	4	3.0	0.003
0.3	47	0.88044	4	3.0	0.003
0.3	48	0.89005	4	3.0	0.003
0.3	49	0.89898	4	3.0	0.003
0.3	50	0.90728	4	3.0	0.003
0.3	51	0.91497	4	3.0	0.003
0.3	52	0.92209	4	3.0	0.003
0.3	53	0.92867	4	3.0	0.003
0.3	54	0.93475	4	3.0	0.003
0.3	55	0.94035	4	3.0	0.003
0.3	56	0.94552	4	3.0	0.003
0.3	57	0.95027	4	3.0	0.003
0.3	58	0.95465	4	3.0	0.003
0.3	59	0.95866	4	3.0	0.003
0.3	60	0.96235	4	3.0	0.003
0.3	61	0.96573	4	3.0	0.003
0.3	62	0.99967	5	3.0	0.003
0.3	63	0.99684	5	3.0	0.003
0.3	64	0.99459	5	3.0	0.003
0.3	65	0.99285	5	3.0	0.003
0.3	66	0.99152	5	3.0	0.003
0.3	67	0.99054	5	3.0	0.003
0.3	68	0.98986	5	3.0	0.003
0.3	69	0.98943	5	3.0	0.003
0.3	70	0.98919	5	3.0	0.003
0.3	71	0.98913	5	3.0	0.003
0.3	72	0.9892	5	3.0	0.003
0.3	73	0.98938	5	3.0	0.003
0.3	74	0.98964	5	3.0	0.003
0.3	75	0.98997	5	3.0	0.003
0.3	76	0.99034	5	3.0	0.003
0.3	77	0.99075	5	3.0	0.003
0.3	78	0.99119	5	3.0	0.003
0.3	79	0.99164	5	3.0	0.003
0.3	80	0.99209	5	3.0	0.003
0.3	81	0.99255	5	3.0	0.003
0.3	82	0.99299	5	3.0	0.003
0.3	83	0.99343	5	3.0	0.003
0.3	84	0.99386	5	3.0	0.003
0.3	85	0.99427	5	3.0	0.003
0.3	86	0.99467	5	3.0	0.003
0.3	87	0.99505	5	3.0	0.003
0.3	88	0.99541	5	3.0	0.003
0.3	89	0.99575	5	3.0	0.003
0.3	90	0.99607	5	3.0	0.003
0.3	91	0.99637	5	3.0	0.003
0.3	92	0.99665	5	3.0	0.003
0.3	93	0.99692	5	3.0	0.003
0.3	94	0.99717	5	3.0	0.003
0.3	95	0.9974	5	3.0	0.003
0.3	96	0.99761	5	3.0	0.003
0.3	97	0.99781	5	3.0	0.003
0.3	98	0.998	5	3.0	0.003
0.3	99	0.99817	5	3.0	0.003
0.4	1	0.0	2	3.0	0.003
0.4	2	0.0	3	3.0	0.003
0.4	3	0.0054	3	3.0	0.003
0.4	4	0.01748	3	3.0	0.003
0.4	5	0.03707	3	3.0	0.003
0.4	6	0.06401	3	3.0	0.003
0.4	7	0.09751	3	3.0	0.003
0.4	8	0.13651	3	3.0	0.003
0.4	9	0.17978	3	3.0	0.003
0.4	10	0.2261	3	3.0	0.003
0.4	11	0.27432	3	3.0	0.003
0.4	12	0.32342	3	3.0	0.003
0.4	13	0.37252	3	3.0	0.003
0.4	14	0.42087	3	3.0	0.003
0.4	15	0.46789	3	3.0	0.003
0.4	16	0.41285	4	3.0	0.003
0.4	17	0.43866	4	3.0	0.003
0.4	18	0.46584	4	3.0	0.003
0.4	19	0.49401	4	3.0	0.003
0.4	20	0.5228	4	3.0	0.003
0.4	21	0.55184	4	3.0	0.003
0.4	22	0.58079	4	3.0	0.003
0.4	23	0.60937	4	3.0	0.003
0.4	24	0.63731	4	3.0	0.003
0.4	25	0.66441	4	3.0	0.003
0.4	26	0.69049	4	3.0	0.003
0.4	27	0.71542	4	3.0	0.003
0.4	28	0.7391	4	3.0	0.003
0.4	29	0.76148	4	3.0	0.003
0.4	30	0.7825	4	3.0	0.003
0.4	31	0.80216	4	3.0	0.003
0.4	32	0.82046	4	3.0	0.003
0.4	33	0.83744	4	3.0	0.003
0.4	34	0.85312	4	3.0	0.003
0.4	35	0.86756	4	3.0	0.003
0.4	36	0.88081	4	3.0	0.003
0.4	37	0.89293	4	3.0	0.003
0.4	38	0.90399	4	3.0	0.003
0.4	39	0.91404	4	3.0	0.003
0.4	40	0.92317	4	3.0	0.003
0.4	41	0.93143	4	3.0	0.003
0.4	42	0.93889	4	3.0	0.003
0.4	43	0.94562	4	3.0	0.003
0.4	44	0.95167	4	3.0	0.003
0.4	45	0.9571	4	3.0	0.003
0.4	46	0.96197	4	3.0	0.003
0.4	47	0.96633	4	3.0	0.003
0.4	48	0.97022	4	3.0	0.003
0.4	49	0.97369	4	3.0	0.003
0.4	50	0.97678	4	3.0	0.003
0.4	51	0.97953	4	3.0	0.003
0.4	52	0.98197	4	3.0	0.003
0.4	53	0.98413	4	3.0	0.003
0.4	54	0.98605	4	3.0	0.003
0.4	55	0.98775	4	3.0	0.003
0.4	56	0.98924	4	3.0	0.003
0.4	57	0.99057	4	3.0	0.003
0.4	58	0.99174	4	3.0	0.003
0.4	59	0.99276	4	3.0	0.003
0.4	60	0.99367	4	3.0	0.003
0.4	61	0.99446	4	3.0	0.003
0.4	62	1.00812	5	3.0	0.003
0.4	63	1.0063	5	3.0	0.003
0.4	64	1.00483	5	3.0	0.003
0.4	65	1.00365	5	3.0	0.003
0.4	66	1.00271	5	3.0	0.003
0.4	67	1.00196	5	3.0	0.003
0.4	68	1.00136	5	3.0	0.003
0.4	69	1.0009	5	3.0	0.003
0.4	70	1.00054	5	3.0	0.003
0.4	71	1.00026	5	3.0	0.003
0.4	72	1.00005	5	3.0	0.003
0.4	73	0.9999	5	3.0	0.003
0.4	74	0.99979	5	3.0	0.003
0.4	75	0.99971	5	3.0	0.003
0.4	76	0.99966	5	3.0	0.003
0.4	77	0.99963	5	3.0	0.003
0.4	78	0.99961	5	3.0	0.003
0.4	79	0.99961	5	3.0	0.003
0.4	80	0.99962	5	3.0	0.003
0.4	81	0.99963	5	3.0	0.003
0.4	82	0.99965	5	3.0	0.003
0.4	83	0.99967	5	3.0	0.003
0.4	84	0.99969	5	3.0	0.003
0.4	85	0.99971	5	3.0	0.003
0.4	86	0.99973	5	3.0	0.003
0.4	87	0.99976	5	3.0	0.003
0.4	88	0.99978	5	3.0	0.003
0.4	89	0.9998	5	3.0	0.003
0.4	90	0.99982	5	3.0	0.003
0.4	91	0.99983	5	3.0	0.003
0.4	92	0.99985	5	3.0	0.003
0.4	93	0.99987	5	3.0	0.003
0.4	94	0.99988	5	3.0	0.003
0.4	95	0.99989	5	3.0	0.003
0.4	96	0.9999	5	3.0	0.003
0.4	97	0.99992	5	3.0	0.003
0.4	98	0.99992	5	3.0	0.003
0.4	99	0.99993	5	3.0	0.003
0.5	1	0.0	2	3.0	0.003
0.5	2	0.0	3	3.0	0.003
0.5	3	0.00933	3	3.0	0.003
0.5	4	0.02932	3	3.0	0.003
0.5	5	0.06044	3	3.0	0.003
0.5	6	0.10151	3	3.0	0.003
0.5	7	0.15058	3	3.0	0.003
0.5	8	0.20543	3	3.0	0.003
0.5	9	0.26385	3	3.0	0.003
0.5	10	0.32392	3	3.0	0.003
0.5	11	0.38396	3	3.0	0.003
0.5	12	0.44267	3	3.0	0.003
0.5	13	0.49904	3	3.0	0.003
0.5	14	0.55234	3	3.0	0.003
0.5	15	0.6021	3	3.0	0.003
0.5	16	0.58222	4	3.0	0.003
0.5	17	0.60649	4	3.0	0.003
0.5	18	0.6321	4	3.0	0.003
0.5	19	0.65844	4	3.0	0.003
0.5	20	0.68496	4	3.0	0.003
0.5	21	0.71119	4	3.0	0.003
0.5	22	0.73672	4	3.0	0.003
0.5	23	0.76125	4	3.0	0.003
0.5	24	0.78455	4	3.0	0.003
0.5	25	0.80646	4	3.0	0.003
0.5	26	0.82687	4	3.0	0.003
0.5	27	0.84574	4	3.0	0.003
0.5	28	0.86305	4	3.0	0.003
0.5	29	0.87884	4	3.0	0.003
0.5	30	0.89316	4	3.0	0.003
0.5	31	0.90606	4	3.0	0.003
0.5	32	0.91764	4	3.0	0.003
0.5	33	0.92799	4	3.0	0.003
0.5	34	0.93719	4	3.0	0.003
0.5	35	0.94535	4	3.0	0.003
0.5	36	0.95256	4	3.0	0.003
0.5	37	0.9589	4	3.0	0.003
0.5	38	0.96447	4	3.0	0.003
0.5	39	0.96934	4	3.0	0.003
0.5	40	0.97359	4	3.0	0.003
0.5	41	0.97729	4	3.0	0.003
0.5	42	0.9805	4	3.0	0.003
0.5	43	0.98329	4	3.0	0.003
0.5	44	0.9857	4	3.0	0.003
0.5	45	0.98778	4	3.0	0.003
0.5	46	0.98957	4	3.0	0.003
0.5	47	0.99111	4	3.0	0.003
0.5	48	0.99243	4	3.0	0.003
0.5	49	0.99356	4	3.0	0.003
0.5	50	0.99453	4	3.0	0.003
0.5	51	0.99536	4	3.0	0.003
0.5	52	0.99607	4	3.0	0.003
0.5	53	0.99667	4	3.0	0.003
0.5	54	0.99719	4	3.0	0.003
0.5	55	0.99762	4	3.0	0.003
0.5	56	0.99799	4	3.0	0.003
0.5	57	0.99831	4	3.0	0.003
0.5	58	0.99857	4	3.0	0.003
0.5	59	0.9988	4	3.0	0.003
0.5	60	0.99899	4	3.0	0.003
0.5	61	0.99915	4	3.0	0.003
0.5	62	1.00297	5	3.0	0.003
0.5	63	1.00231	5	3.0	0.003
0.5	64	1.00179	5	3.0	0.003
0.5	65	1.00138	5	3.0	0.003
0.5	66	1.00106	5	3.0	0.003
0.5	67	1.00081	5	3.0	0.003
0.5	68	1.00062	5	3.0	0.003
0.5	69	1.00047	5	3.0	0.003
0.5	70	1.00035	5	3.0	0.003
